CSVRepository.java,org.example.data.CSVRepository,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,<init>,30,SURVIVED,none
CSVRepository.java,org.example.data.CSVRepository,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,<init>,31,SURVIVED,none
CSVRepository.java,org.example.data.CSVRepository,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,<init>,32,SURVIVED,none
CSVRepository.java,org.example.data.CSVRepository,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,<init>,33,SURVIVED,none
CSVRepository.java,org.example.data.CSVRepository,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,deleteUser,119,KILLED,org.example.AI_assistant.data.CSVRepositoryTest.[engine:junit-jupiter]/[class:org.example.AI_assistant.data.CSVRepositoryTest]/[method:testDeleteUser()]
CSVRepository.java,org.example.data.CSVRepository,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,deleteUser,120,KILLED,org.example.AI_assistant.data.CSVRepositoryTest.[engine:junit-jupiter]/[class:org.example.AI_assistant.data.CSVRepositoryTest]/[method:testDeleteUser()]
CSVRepository.java,org.example.data.CSVRepository,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,deleteUser,121,KILLED,org.example.AI_assistant.data.CSVRepositoryTest.[engine:junit-jupiter]/[class:org.example.AI_assistant.data.CSVRepositoryTest]/[method:testDeleteUser()]
CSVRepository.java,org.example.data.CSVRepository,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,deleteUser,125,KILLED,org.example.AI_assistant.data.CSVRepositoryTest.[engine:junit-jupiter]/[class:org.example.AI_assistant.data.CSVRepositoryTest]/[method:testDeleteUser()]
CSVRepository.java,org.example.data.CSVRepository,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,findEquipmentRowById,203,NO_COVERAGE,none
CSVRepository.java,org.example.data.CSVRepository,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,findEquipmentRowById,204,NO_COVERAGE,none
CSVRepository.java,org.example.data.CSVRepository,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,findUserByEmail,63,KILLED,org.example.AI_assistant.data.CSVRepositoryTest.[engine:junit-jupiter]/[class:org.example.AI_assistant.data.CSVRepositoryTest]/[method:testSaveAndFindUser()]
CSVRepository.java,org.example.data.CSVRepository,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,findUserByEmail,64,KILLED,org.example.AI_assistant.data.CSVRepositoryTest.[engine:junit-jupiter]/[class:org.example.AI_assistant.data.CSVRepositoryTest]/[method:testSaveAndFindUser()]
CSVRepository.java,org.example.data.CSVRepository,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,findUserById,73,NO_COVERAGE,none
CSVRepository.java,org.example.data.CSVRepository,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,findUserById,74,NO_COVERAGE,none
CSVRepository.java,org.example.data.CSVRepository,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,getAllEquipment,179,NO_COVERAGE,none
CSVRepository.java,org.example.data.CSVRepository,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,getAllEquipment,181,NO_COVERAGE,none
CSVRepository.java,org.example.data.CSVRepository,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,getAllEquipment,187,NO_COVERAGE,none
CSVRepository.java,org.example.data.CSVRepository,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,getAllEquipment,189,NO_COVERAGE,none
CSVRepository.java,org.example.data.CSVRepository,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,getAllEquipment,194,NO_COVERAGE,none
CSVRepository.java,org.example.data.CSVRepository,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,getAllEquipment,179,NO_COVERAGE,none
CSVRepository.java,org.example.data.CSVRepository,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,getAllEquipment,179,NO_COVERAGE,none
CSVRepository.java,org.example.data.CSVRepository,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,getAllEquipment,181,NO_COVERAGE,none
CSVRepository.java,org.example.data.CSVRepository,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,getAllEquipment,181,NO_COVERAGE,none
CSVRepository.java,org.example.data.CSVRepository,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,getAllEquipment,187,NO_COVERAGE,none
CSVRepository.java,org.example.data.CSVRepository,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,getAllEquipment,187,NO_COVERAGE,none
CSVRepository.java,org.example.data.CSVRepository,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,getAllEquipment,189,NO_COVERAGE,none
CSVRepository.java,org.example.data.CSVRepository,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,getAllEquipment,189,NO_COVERAGE,none
CSVRepository.java,org.example.data.CSVRepository,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,getAllEquipment,194,NO_COVERAGE,none
CSVRepository.java,org.example.data.CSVRepository,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,getAllEquipment,194,NO_COVERAGE,none
CSVRepository.java,org.example.data.CSVRepository,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,getAllEquipment,177,NO_COVERAGE,none
CSVRepository.java,org.example.data.CSVRepository,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,getAllEquipment,180,NO_COVERAGE,none
CSVRepository.java,org.example.data.CSVRepository,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,getAllEquipment,183,NO_COVERAGE,none
CSVRepository.java,org.example.data.CSVRepository,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,getAllEquipment,188,NO_COVERAGE,none
CSVRepository.java,org.example.data.CSVRepository,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,getAllEquipment,192,NO_COVERAGE,none
CSVRepository.java,org.example.data.CSVRepository,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,getAllEquipment,195,NO_COVERAGE,none
CSVRepository.java,org.example.data.CSVRepository,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,getAllEquipment,198,NO_COVERAGE,none
CSVRepository.java,org.example.data.CSVRepository,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,getAllPaymentRows,295,NO_COVERAGE,none
CSVRepository.java,org.example.data.CSVRepository,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,getAllReservationRows,248,NO_COVERAGE,none
CSVRepository.java,org.example.data.CSVRepository,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,getAllUsers,85,NO_COVERAGE,none
CSVRepository.java,org.example.data.CSVRepository,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,getPaymentRowsByReservationId,301,NO_COVERAGE,none
CSVRepository.java,org.example.data.CSVRepository,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,getPaymentRowsByReservationId,305,NO_COVERAGE,none
CSVRepository.java,org.example.data.CSVRepository,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,getReservationRowsByUserId,254,NO_COVERAGE,none
CSVRepository.java,org.example.data.CSVRepository,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,getReservationRowsByUserId,258,NO_COVERAGE,none
CSVRepository.java,org.example.data.CSVRepository,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,lambda$getAllEquipment$0,191,NO_COVERAGE,none
CSVRepository.java,org.example.data.CSVRepository,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,lambda$getAllEquipment$0,191,NO_COVERAGE,none
CSVRepository.java,org.example.data.CSVRepository,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,mapRowToUser,136,SURVIVED,none
CSVRepository.java,org.example.data.CSVRepository,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,mapRowToUser,137,SURVIVED,none
CSVRepository.java,org.example.data.CSVRepository,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,mapRowToUser,136,SURVIVED,none
CSVRepository.java,org.example.data.CSVRepository,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,mapRowToUser,137,KILLED,org.example.AI_assistant.auth.AuthServiceTest.[engine:junit-jupiter]/[class:org.example.AI_assistant.auth.AuthServiceTest]/[method:testIsApprovedForDecorator()]
CSVRepository.java,org.example.data.CSVRepository,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,mapRowToUser,139,KILLED,org.example.AI_assistant.auth.AuthServiceTest.[engine:junit-jupiter]/[class:org.example.AI_assistant.auth.AuthServiceTest]/[method:testIsApprovedForDecorator()]
CSVRepository.java,org.example.data.CSVRepository,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,mapRowToUser,141,SURVIVED,none
CSVRepository.java,org.example.data.CSVRepository,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,mapRowToUser,146,KILLED,org.example.AI_assistant.auth.AuthServiceTest.[engine:junit-jupiter]/[class:org.example.AI_assistant.auth.AuthServiceTest]/[method:testIsApprovedForDecorator()]
CSVRepository.java,org.example.data.CSVRepository,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,mapRowToUser,146,KILLED,org.example.AI_assistant.auth.AuthServiceTest.[engine:junit-jupiter]/[class:org.example.AI_assistant.auth.AuthServiceTest]/[method:testIsApprovedForDecorator()]
CSVRepository.java,org.example.data.CSVRepository,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,mapRowToUser,148,SURVIVED,none
CSVRepository.java,org.example.data.CSVRepository,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,mapRowToUser,149,KILLED,org.example.AI_assistant.auth.AuthServiceTest.[engine:junit-jupiter]/[class:org.example.AI_assistant.auth.AuthServiceTest]/[method:testRegisterAndLoginSuccess()]
CSVRepository.java,org.example.data.CSVRepository,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,mapRowToUser,152,KILLED,org.example.AI_assistant.data.CSVRepositoryTest.[engine:junit-jupiter]/[class:org.example.AI_assistant.data.CSVRepositoryTest]/[method:testSaveAndFindUser()]
CSVRepository.java,org.example.data.CSVRepository,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,saveEquipment,168,NO_COVERAGE,none
CSVRepository.java,org.example.data.CSVRepository,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,saveEquipment,170,NO_COVERAGE,none
CSVRepository.java,org.example.data.CSVRepository,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,savePayment,291,NO_COVERAGE,none
CSVRepository.java,org.example.data.CSVRepository,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,saveReservation,244,NO_COVERAGE,none
CSVRepository.java,org.example.data.CSVRepository,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,saveUser,41,KILLED,org.example.AI_assistant.data.CSVRepositoryTest.[engine:junit-jupiter]/[class:org.example.AI_assistant.data.CSVRepositoryTest]/[method:testSaveAndFindUser()]
CSVRepository.java,org.example.data.CSVRepository,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,saveUser,52,SURVIVED,none
CSVRepository.java,org.example.data.CSVRepository,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,saveUser,53,SURVIVED,none
